"NNSIS-18-02-pstm-filtered_depth"       582501.00      6819995.0058250088       1            9999
"NNSIS-18-02-pstm-filtered_depth"       582500.00      6819997.0058249952       2        678.6074
"NNSIS-18-02-pstm-filtered_depth"       582498.00      6819999.0058249812       3        678.4755
"NNSIS-18-02-pstm-filtered_depth"       582497.00      6820001.0058249676       4        679.4985
"NNSIS-18-02-pstm-filtered_depth"       582495.00      6820003.0058249536       5        679.9038
"NNSIS-18-02-pstm-filtered_depth"       582494.00      6820005.0058249400       6        679.8124
"NNSIS-18-02-pstm-filtered_depth"       582493.00      6820007.0058249264       7        679.2365
"NNSIS-18-02-pstm-filtered_depth"       582491.00      6820009.0058249124       8        679.2001
"NNSIS-18-02-pstm-filtered_depth"       582490.00      6820011.0058248988       9        679.1272
"NNSIS-18-02-pstm-filtered_depth"       582489.00      6820014.0058248848      10        679.0543
"NNSIS-18-02-pstm-filtered_depth"       582487.00      6820016.0058248712      11        679.0179
"NNSIS-18-02-pstm-filtered_depth"       582486.00      6820018.0058248580      12        678.9814
"NNSIS-18-02-pstm-filtered_depth"       582485.00      6820020.0058248448      13        678.9086
"NNSIS-18-02-pstm-filtered_depth"       582483.00      6820022.0058248324      14        678.8722
"NNSIS-18-02-pstm-filtered_depth"       582482.00      6820024.0058248200      15        678.7993
"NNSIS-18-02-pstm-filtered_depth"       582481.00      6820026.0058248076      16        678.7629
"NNSIS-18-02-pstm-filtered_depth"       582480.00      6820028.0058247956      17        678.7264
"NNSIS-18-02-pstm-filtered_depth"       582478.00      6820031.0058247832      18        678.6171
"NNSIS-18-02-pstm-filtered_depth"       582477.00      6820033.0058247712      19        678.5807
"NNSIS-18-02-pstm-filtered_depth"       582476.00      6820035.0058247592      20        678.5443
"NNSIS-18-02-pstm-filtered_depth"       582475.00      6820037.0058247480      21        678.5078
"NNSIS-18-02-pstm-filtered_depth"       582474.00      6820039.0058247356      22        678.4714
"NNSIS-18-02-pstm-filtered_depth"       582472.00      6820041.0058247244      23        678.4349
"NNSIS-18-02-pstm-filtered_depth"       582471.00      6820044.0058247124      24        678.3621
"NNSIS-18-02-pstm-filtered_depth"       582470.00      6820046.0058247012      25        678.3256
"NNSIS-18-02-pstm-filtered_depth"       582469.00      6820048.0058246892      26        678.2892
"NNSIS-18-02-pstm-filtered_depth"       582468.00      6820050.0058246788      27        678.2528
"NNSIS-18-02-pstm-filtered_depth"       582467.00      6820052.0058246676      28        678.2164
"NNSIS-18-02-pstm-filtered_depth"       582466.00      6820055.0058246568      29        678.1435
"NNSIS-18-02-pstm-filtered_depth"       582465.00      6820057.0058246456      30        678.1071
"NNSIS-18-02-pstm-filtered_depth"       582464.00      6820059.0058246356      31        678.0706
"NNSIS-18-02-pstm-filtered_depth"       582462.00      6820061.0058246244      32        678.0342
"NNSIS-18-02-pstm-filtered_depth"       582461.00      6820064.0058246144      33        677.9613
"NNSIS-18-02-pstm-filtered_depth"       582460.00      6820066.0058246032      34        677.9249
"NNSIS-18-02-pstm-filtered_depth"       582459.00      6820068.0058245932      35        677.8884
"NNSIS-18-02-pstm-filtered_depth"       582458.00      6820070.0058245820      36        677.8520
"NNSIS-18-02-pstm-filtered_depth"       582457.00      6820073.0058245720      37        677.7791
"NNSIS-18-02-pstm-filtered_depth"       582456.00      6820075.0058245612      38        677.7427
"NNSIS-18-02-pstm-filtered_depth"       582455.00      6820077.0058245512      39        677.7062
"NNSIS-18-02-pstm-filtered_depth"       582454.00      6820079.0058245400      40        677.6699
"NNSIS-18-02-pstm-filtered_depth"       582453.00      6820082.0058245308      41        677.6334
"NNSIS-18-02-pstm-filtered_depth"       582452.00      6820084.0058245192      42        677.5605
"NNSIS-18-02-pstm-filtered_depth"       582451.00      6820086.0058245092      43        677.5241
"NNSIS-18-02-pstm-filtered_depth"       582450.00      6820089.0058244988      44        677.4877
"NNSIS-18-02-pstm-filtered_depth"       582449.00      6820091.0058244892      45        677.4512
"NNSIS-18-02-pstm-filtered_depth"       582448.00      6820093.0058244780      46        677.4148
"NNSIS-18-02-pstm-filtered_depth"       582447.00      6820095.0058244688      47        677.3784
"NNSIS-18-02-pstm-filtered_depth"       582446.00      6820098.0058244580      48        677.3055
"NNSIS-18-02-pstm-filtered_depth"       582445.00      6820100.0058244488      49        677.2690
"NNSIS-18-02-pstm-filtered_depth"       582444.00      6820102.0058244380      50        677.2326
"NNSIS-18-02-pstm-filtered_depth"       582443.00      6820105.0058244280      51        677.1597
"NNSIS-18-02-pstm-filtered_depth"       582442.00      6820107.0058244176      52        677.1233
"NNSIS-18-02-pstm-filtered_depth"       582441.00      6820109.0058244080      53        677.0869
"NNSIS-18-02-pstm-filtered_depth"       582440.00      6820111.0058243976      54        677.0505
"NNSIS-18-02-pstm-filtered_depth"       582439.00      6820114.0058243876      55        677.0140
"NNSIS-18-02-pstm-filtered_depth"       582438.00      6820116.0058243768      56        676.9776
"NNSIS-18-02-pstm-filtered_depth"       582437.00      6820118.0058243668      57        676.9412
"NNSIS-18-02-pstm-filtered_depth"       582436.00      6820120.0058243564      58        676.8683
"NNSIS-18-02-pstm-filtered_depth"       582435.00      6820123.0058243456      59        676.8318
"NNSIS-18-02-pstm-filtered_depth"       582434.00      6820125.0058243352      60        676.7954
"NNSIS-18-02-pstm-filtered_depth"       582433.00      6820127.0058243248      61        676.7590
"NNSIS-18-02-pstm-filtered_depth"       582431.00      6820130.0058243136      62        676.6861
"NNSIS-18-02-pstm-filtered_depth"       582430.00      6820132.0058243036      63        676.6497
"NNSIS-18-02-pstm-filtered_depth"       582429.00      6820134.0058242932      64        676.5768
"NNSIS-18-02-pstm-filtered_depth"       582428.00      6820136.0058242824      65        676.5403
"NNSIS-18-02-pstm-filtered_depth"       582427.00      6820139.0058242720      66        676.5039
"NNSIS-18-02-pstm-filtered_depth"       582426.00      6820141.0058242612      67        676.4311
"NNSIS-18-02-pstm-filtered_depth"       582425.00      6820143.0058242500      68        676.3947
"NNSIS-18-02-pstm-filtered_depth"       582424.00      6820145.0058242400      69        676.3582
"NNSIS-18-02-pstm-filtered_depth"       582423.00      6820148.0058242288      70        676.3218
"NNSIS-18-02-pstm-filtered_depth"       582422.00      6820150.0058242180      71        676.2853
"NNSIS-18-02-pstm-filtered_depth"       582421.00      6820152.0058242076      72        676.2489
"NNSIS-18-02-pstm-filtered_depth"       582420.00      6820154.0058241968      73        676.2125
"NNSIS-18-02-pstm-filtered_depth"       582419.00      6820157.0058241864      74        676.1396
